geo,time,children_per_woman_total_fertility
jor,1945,7.45
jor,1946,7.47
jor,1947,7.49
jor,1948,7.52
jor,1949,7.54
jor,1950,7.56
jor,1951,7.5
jor,1952,7.39
jor,1953,7.32
jor,1954,7.28
jor,1955,7.28
jor,1956,7.31
jor,1957,7.37
jor,1958,7.46
jor,1959,7.57
jor,1960,7.69
jor,1961,7.8
jor,1962,7.9
jor,1963,7.98
jor,1964,8.03
jor,1965,8.06
jor,1966,8.05
jor,1967,8.03
jor,1968,8
jor,1969,7.97
jor,1970,7.93
jor,1971,7.88
jor,1972,7.82
jor,1973,7.75
jor,1974,7.68
jor,1975,7.6
jor,1976,7.52
jor,1977,7.46
jor,1978,7.39
jor,1979,7.33
jor,1980,7.26
jor,1981,7.18
jor,1982,7.07
jor,1983,6.94
jor,1984,6.77
jor,1985,6.58
jor,1986,6.37
jor,1987,6.16
jor,1988,5.94
jor,1989,5.73
jor,1990,5.54
jor,1991,5.35
jor,1992,5.17
jor,1993,5
jor,1994,4.83
jor,1995,4.68
jor,1996,4.53
jor,1997,4.4
jor,1998,4.27
jor,1999,4.16
jor,2000,4.05
jor,2001,3.97
jor,2002,3.89
jor,2003,3.83
jor,2004,3.78
jor,2005,3.73
jor,2006,3.69
jor,2007,3.64
jor,2008,3.59
jor,2009,3.53
jor,2010,3.46
jor,2011,3.39
jor,2012,3.31
jor,2013,3.24
jor,2014,3.18
jor,2015,3.12
kaz,1800,6.45
kaz,1801,6.45
kaz,1802,6.45
kaz,1803,6.45
kaz,1804,6.45
kaz,1805,6.45
kaz,1806,6.45
kaz,1807,6.45
kaz,1808,6.45
kaz,1809,6.45
kaz,1810,6.45
kaz,1811,6.45
kaz,1812,6.45
kaz,1813,6.45
kaz,1814,6.45
kaz,1815,6.45
kaz,1816,6.45
kaz,1817,6.45
kaz,1818,6.45
kaz,1819,6.45
kaz,1820,6.45
kaz,1821,6.45
kaz,1822,6.45
kaz,1823,6.45
kaz,1824,6.45
kaz,1825,6.45
kaz,1826,6.45
kaz,1827,6.45
kaz,1828,6.45
kaz,1829,6.45
kaz,1830,6.45
kaz,1831,6.45
kaz,1832,6.45
kaz,1833,6.45
kaz,1834,6.45
kaz,1835,6.45
kaz,1836,6.45
kaz,1837,6.45
kaz,1838,6.45
kaz,1839,6.45
kaz,1840,6.45
kaz,1841,6.45
kaz,1842,6.45
kaz,1843,6.45
kaz,1844,6.45
kaz,1845,6.45
kaz,1846,6.45
kaz,1847,6.45
kaz,1848,6.45
kaz,1849,6.45
kaz,1850,6.45
kaz,1851,6.45
kaz,1852,6.45
kaz,1853,6.45
kaz,1854,6.45
kaz,1855,6.45
kaz,1856,6.45
kaz,1857,6.45
kaz,1858,6.45
kaz,1859,6.45
kaz,1860,6.45
kaz,1861,6.45
kaz,1862,6.45
kaz,1863,6.45
kaz,1864,6.45
kaz,1865,6.45
kaz,1866,6.45
kaz,1867,6.45
kaz,1868,6.45
kaz,1869,6.45
kaz,1870,6.45
kaz,1871,6.45
kaz,1872,6.45
kaz,1873,6.45
kaz,1874,6.45
kaz,1875,6.45
kaz,1876,6.45
kaz,1877,6.45
kaz,1878,6.45
kaz,1879,6.45
kaz,1880,6.45
kaz,1881,6.45
kaz,1882,6.45
kaz,1883,6.45
kaz,1884,6.45
kaz,1885,6.45
kaz,1886,6.45
kaz,1887,6.45
kaz,1888,6.45
kaz,1889,6.45
kaz,1890,6.45
kaz,1891,6.45
kaz,1892,6.45
kaz,1893,6.45
kaz,1894,6.45
kaz,1895,6.45
kaz,1896,6.44
kaz,1897,6.44
kaz,1898,6.43
kaz,1899,6.42
kaz,1900,6.42
kaz,1901,6.41
kaz,1902,6.4
kaz,1903,6.4
kaz,1904,6.39
kaz,1905,6.38
kaz,1906,6.38
kaz,1907,6.37
kaz,1908,6.36
kaz,1909,6.36
kaz,1910,6.35
kaz,1911,6.34
kaz,1912,6.34
kaz,1913,6.33
kaz,1914,6.32
kaz,1915,6.32
kaz,1916,6.31
kaz,1917,6.3
kaz,1918,6.3
kaz,1919,6.29
kaz,1920,6.28
kaz,1921,6.28
kaz,1922,6.27
kaz,1923,6.26
kaz,1924,6.26
kaz,1925,6.25
kaz,1926,6.2
kaz,1927,6.15
kaz,1928,6.1
kaz,1929,6.05
kaz,1930,6
kaz,1931,5.95
kaz,1932,5.9
kaz,1933,5.85
kaz,1934,5.8
kaz,1935,5.75
kaz,1936,5.71
kaz,1937,5.66
kaz,1938,5.61
kaz,1939,5.56
kaz,1940,5.51
kaz,1941,5.39
kaz,1942,5.27
kaz,1943,5.15
kaz,1944,5.03
kaz,1945,4.91
kaz,1946,4.78
kaz,1947,4.66
kaz,1948,4.54
kaz,1949,4.42
kaz,1950,4.3
kaz,1951,4.33
kaz,1952,4.39
kaz,1953,4.43
kaz,1954,4.48
kaz,1955,4.52
kaz,1956,4.55
kaz,1957,4.57
kaz,1958,4.59
kaz,1959,4.59
kaz,1960,4.56
kaz,1961,4.51
kaz,1962,4.44
kaz,1963,4.33
kaz,1964,4.2
kaz,1965,4.06
kaz,1966,3.92
kaz,1967,3.79
kaz,1968,3.68
kaz,1969,3.6
kaz,1970,3.54
kaz,1971,3.49
kaz,1972,3.44
kaz,1973,3.39
kaz,1974,3.32
kaz,1975,3.25
kaz,1976,3.18
kaz,1977,3.11
kaz,1978,3.05
kaz,1979,3
kaz,1980,2.97
kaz,1981,2.97
kaz,1982,2.97
kaz,1983,2.99
kaz,1984,3.01
kaz,1985,3.02
kaz,1986,3.03
kaz,1987,3.02
kaz,1988,2.98
kaz,1989,2.92
kaz,1990,2.84
kaz,1991,2.73
kaz,1992,2.61
kaz,1993,2.48
kaz,1994,2.36
kaz,1995,2.24
kaz,1996,2.13
kaz,1997,2.05
kaz,1998,1.98
kaz,1999,1.94
kaz,2000,1.92
kaz,2001,1.94
kaz,2002,2
kaz,2003,2.08
kaz,2004,2.18
kaz,2005,2.28
kaz,2006,2.38
kaz,2007,2.46
kaz,2008,2.51
kaz,2009,2.54
kaz,2010,2.54
kaz,2011,2.52
kaz,2012,2.49
kaz,2013,2.46
kaz,2014,2.43
kaz,2015,2.4
ken,1800,6.91
ken,1801,6.91
ken,1802,6.91
ken,1803,6.91
ken,1804,6.91
ken,1805,6.91
ken,1806,6.91
ken,1807,6.91
ken,1808,6.91
ken,1809,6.91
ken,1810,6.91
ken,1811,6.91
ken,1812,6.91
ken,1813,6.91
ken,1814,6.91
ken,1815,6.91
ken,1816,6.91
ken,1817,6.91
ken,1818,6.91
ken,1819,6.91
ken,1820,6.91
ken,1821,6.91
ken,1822,6.91
ken,1823,6.91
ken,1824,6.91
ken,1825,6.91
ken,1826,6.91
ken,1827,6.91
ken,1828,6.91
ken,1829,6.91
ken,1830,6.91
ken,1831,6.91
ken,1832,6.91
ken,1833,6.91
ken,1834,6.91
ken,1835,6.91
ken,1836,6.91
ken,1837,6.91
ken,1838,6.91
ken,1839,6.91
ken,1840,6.91
ken,1841,6.91
ken,1842,6.91
ken,1843,6.91
ken,1844,6.91
ken,1845,6.91
ken,1846,6.91
ken,1847,6.91
ken,1848,6.91
ken,1849,6.91
ken,1850,6.91
ken,1851,6.91
ken,1852,6.91
ken,1853,6.91
ken,1854,6.91
ken,1855,6.91
ken,1856,6.91
ken,1857,6.91
ken,1858,6.91
ken,1859,6.91
ken,1860,6.91
ken,1861,6.91
ken,1862,6.91
ken,1863,6.91
ken,1864,6.91
ken,1865,6.91
ken,1866,6.91
ken,1867,6.91
ken,1868,6.91
ken,1869,6.91
ken,1870,6.91
ken,1871,6.91
ken,1872,6.91
ken,1873,6.91
ken,1874,6.91
ken,1875,6.91
ken,1876,6.91
ken,1877,6.91
ken,1878,6.91
ken,1879,6.91
ken,1880,6.91
ken,1881,6.91
ken,1882,6.91
ken,1883,6.91
ken,1884,6.91
ken,1885,6.91
ken,1886,6.91
ken,1887,6.91
ken,1888,6.91
ken,1889,6.91
ken,1890,6.91
ken,1891,6.91
ken,1892,6.91
ken,1893,6.91
ken,1894,6.91
ken,1895,6.91
ken,1896,6.91
ken,1897,6.91
ken,1898,6.91
ken,1899,6.91
ken,1900,6.91
ken,1901,6.91
ken,1902,6.91
ken,1903,6.91
ken,1904,6.91
ken,1905,6.91
ken,1906,6.91
ken,1907,6.91
ken,1908,6.91
ken,1909,6.91
ken,1910,6.91
ken,1911,6.91
ken,1912,6.91
ken,1913,6.91
ken,1914,6.91
ken,1915,6.91
ken,1916,6.91
ken,1917,6.91
ken,1918,6.91
ken,1919,6.91
ken,1920,6.91
ken,1921,6.91
ken,1922,6.91
ken,1923,6.91
ken,1924,6.91
ken,1925,6.91
ken,1926,6.93
ken,1927,6.94
ken,1928,6.96
ken,1929,6.98
ken,1930,7
ken,1931,7.02
ken,1932,7.03
ken,1933,7.05
ken,1934,7.07
ken,1935,7.09
ken,1936,7.11
ken,1937,7.12
ken,1938,7.14
ken,1939,7.16
ken,1940,7.18
ken,1941,7.2
ken,1942,7.22
ken,1943,7.23
ken,1944,7.25
ken,1945,7.27
ken,1946,7.29
ken,1947,7.31
ken,1948,7.32
ken,1949,7.34
ken,1950,7.36
ken,1951,7.39
ken,1952,7.45
ken,1953,7.51
ken,1954,7.57
ken,1955,7.64
ken,1956,7.7
ken,1957,7.76
ken,1958,7.83
ken,1959,7.89
ken,1960,7.95
ken,1961,8
ken,1962,8.04
ken,1963,8.08
ken,1964,8.1
ken,1965,8.12
ken,1966,8.13
ken,1967,8.13
ken,1968,8.12
ken,1969,8.1
ken,1970,8.08
ken,1971,8.05
ken,1972,8.01
ken,1973,7.96
ken,1974,7.91
ken,1975,7.84
ken,1976,7.77
ken,1977,7.7
ken,1978,7.62
ken,1979,7.54
ken,1980,7.46
ken,1981,7.37
ken,1982,7.27
ken,1983,7.17
ken,1984,7.05
ken,1985,6.92
ken,1986,6.77
ken,1987,6.6
ken,1988,6.42
ken,1989,6.23
ken,1990,6.04
ken,1991,5.85
ken,1992,5.67
ken,1993,5.51
ken,1994,5.37
ken,1995,5.25
ken,1996,5.17
ken,1997,5.1
ken,1998,5.06
ken,1999,5.03
ken,2000,5.01
ken,2001,5
ken,2002,4.99
ken,2003,4.98
ken,2004,4.96
ken,2005,4.92
ken,2006,4.88
ken,2007,4.82
ken,2008,4.76
ken,2009,4.69
ken,2010,4.62
ken,2011,4.54
ken,2012,4.46
ken,2013,4.38
ken,2014,4.31
ken,2015,4.24
kir,1800,5.67
kir,1801,5.67
kir,1802,5.67
kir,1803,5.67
kir,1804,5.67
kir,1805,5.67
kir,1806,5.67
kir,1807,5.67
kir,1808,5.67
kir,1809,5.67
kir,1810,5.67
kir,1811,5.67
kir,1812,5.67
kir,1813,5.67
kir,1814,5.67
kir,1815,5.67
kir,1816,5.67
kir,1817,5.67
kir,1818,5.67
kir,1819,5.67
kir,1820,5.67
kir,1821,5.67
kir,1822,5.67
kir,1823,5.67
kir,1824,5.67
kir,1825,5.67
kir,1826,5.67
kir,1827,5.67
kir,1828,5.67
kir,1829,5.67
kir,1830,5.67
kir,1831,5.67
kir,1832,5.67
kir,1833,5.67
kir,1834,5.67
kir,1835,5.67
kir,1836,5.67
kir,1837,5.67
kir,1838,5.67
kir,1839,5.67
kir,1840,5.67
kir,1841,5.67
kir,1842,5.67
kir,1843,5.67
kir,1844,5.67
kir,1845,5.67
kir,1846,5.67
kir,1847,5.67
kir,1848,5.67
kir,1849,5.67
kir,1850,5.67
kir,1851,5.67
kir,1852,5.67
kir,1853,5.67
kir,1854,5.67
kir,1855,5.67
kir,1856,5.67
kir,1857,5.67
kir,1858,5.67
kir,1859,5.67
kir,1860,5.67
kir,1861,5.67
kir,1862,5.67
kir,1863,5.67
kir,1864,5.67
kir,1865,5.67
kir,1866,5.67
kir,1867,5.67
kir,1868,5.67
kir,1869,5.67
kir,1870,5.67
kir,1871,5.67
kir,1872,5.67
kir,1873,5.67
kir,1874,5.67
kir,1875,5.67
kir,1876,5.67
kir,1877,5.67
kir,1878,5.67
kir,1879,5.67
kir,1880,5.67
kir,1881,5.67
kir,1882,5.67
kir,1883,5.67
kir,1884,5.67
kir,1885,5.67
kir,1886,5.67
kir,1887,5.67
kir,1888,5.67
kir,1889,5.67
kir,1890,5.67
kir,1891,5.67
kir,1892,5.67
kir,1893,5.67
kir,1894,5.67
kir,1895,5.67
kir,1896,5.67
kir,1897,5.67
kir,1898,5.67
kir,1899,5.67
kir,1900,5.67
kir,1901,5.67
kir,1902,5.67
kir,1903,5.67
kir,1904,5.67
kir,1905,5.67
kir,1906,5.67
kir,1907,5.67
kir,1908,5.67
kir,1909,5.67
kir,1910,5.67
kir,1911,5.67
kir,1912,5.67
kir,1913,5.67
kir,1914,5.67
kir,1915,5.67
kir,1916,5.67
kir,1917,5.67
kir,1918,5.67
kir,1919,5.67
kir,1920,5.67
kir,1921,5.67
kir,1922,5.67
kir,1923,5.67
kir,1924,5.67
kir,1925,5.67
kir,1926,5.67
kir,1927,5.67
kir,1928,5.67
kir,1929,5.67
kir,1930,5.67
kir,1931,5.67
kir,1932,5.67
kir,1933,5.67
kir,1934,5.67
kir,1935,5.67
kir,1936,5.67
kir,1937,5.67
kir,1938,5.67
kir,1939,5.67
kir,1940,5.67
kir,1941,5.67
kir,1942,5.67
kir,1943,5.67
kir,1944,5.67
kir,1945,5.67
kir,1946,5.67
kir,1947,5.67
kir,1948,5.67
kir,1949,5.67
kir,1950,5.67
kir,1951,5.79
kir,1952,6.02
kir,1953,6.22
kir,1954,6.4
kir,1955,6.54
kir,1956,6.66
kir,1957,6.76
kir,1958,6.83
kir,1959,6.9
kir,1960,6.95
kir,1961,7.01
kir,1962,7.08
kir,1963,7.14
kir,1964,7.2
kir,1965,7.22
kir,1966,7.17
kir,1967,7.01
kir,1968,6.76
kir,1969,6.43
kir,1970,6.05
kir,1971,5.67
kir,1972,5.35
kir,1973,5.1
kir,1974,4.96
kir,1975,4.9
kir,1976,4.93
kir,1977,4.98
kir,1978,5.03
kir,1979,5.06
kir,1980,5.07
kir,1981,5.05
kir,1982,5.02
kir,1983,4.97
kir,1984,4.91
kir,1985,4.86
kir,1986,4.8
kir,1987,4.75
kir,1988,4.7
kir,1989,4.67
kir,1990,4.63
kir,1991,4.6
kir,1992,4.57
kir,1993,4.53
kir,1994,4.48
kir,1995,4.41
kir,1996,4.33
kir,1997,4.24
kir,1998,4.13
kir,1999,4.01
kir,2000,3.88
kir,2001,3.75
kir,2002,3.63
kir,2003,3.52
kir,2004,3.41
kir,2005,3.32
kir,2006,3.25
kir,2007,3.19
kir,2008,3.13
kir,2009,3.09
kir,2010,3.05
kir,2011,3.01
kir,2012,2.98
kir,2013,2.95
kir,2014,2.92
kir,2015,2.89
prk,1800,6.1
prk,1801,6.1
prk,1802,6.1
prk,1803,6.1
prk,1804,6.1
prk,1805,6.1
prk,1806,6.1
prk,1807,6.1
prk,1808,6.1
prk,1809,6.1
prk,1810,6.1
prk,1811,6.1
prk,1812,6.1
prk,1813,6.1
prk,1814,6.1
prk,1815,6.1
prk,1816,6.1
prk,1817,6.1
prk,1818,6.1
prk,1819,6.1
prk,1820,6.1
prk,1821,6.1
prk,1822,6.1
prk,1823,6.1
prk,1824,6.1
prk,1825,6.1
prk,1826,6.1
prk,1827,6.1
prk,1828,6.1
prk,1829,6.1
prk,1830,6.1
prk,1831,6.1
prk,1832,6.1
prk,1833,6.1
prk,1834,6.1
prk,1835,6.1
prk,1836,6.1
prk,1837,6.1
prk,1838,6.1
prk,1839,6.1
prk,1840,6.1
prk,1841,6.1
prk,1842,6.1
prk,1843,6.1
prk,1844,6.1
prk,1845,6.1
prk,1846,6.1
prk,1847,6.1
prk,1848,6.1
prk,1849,6.1
prk,1850,6.1
prk,1851,6.1
prk,1852,6.1
prk,1853,6.1
prk,1854,6.1
prk,1855,6.1
prk,1856,6.1
prk,1857,6.1
prk,1858,6.1
prk,1859,6.1
prk,1860,6.1
prk,1861,6.1
prk,1862,6.1
prk,1863,6.1
prk,1864,6.1
prk,1865,6.1
prk,1866,6.1
prk,1867,6.1
prk,1868,6.1
prk,1869,6.1
prk,1870,6.1
prk,1871,6.1
prk,1872,6.1
prk,1873,6.1
prk,1874,6.1
prk,1875,6.1
prk,1876,6.1
prk,1877,6.1
prk,1878,6.1
prk,1879,6.1
prk,1880,6.1
prk,1881,6.1
prk,1882,6.1
prk,1883,6.1
prk,1884,6.1
prk,1885,6.1
prk,1886,6.1
prk,1887,6.1
prk,1888,6.1
prk,1889,6.1
prk,1890,6.1
prk,1891,6.1
prk,1892,6.1
prk,1893,6.1
prk,1894,6.1
prk,1895,6.1
prk,1896,6.1
prk,1897,6.1
prk,1898,6.1
prk,1899,6.1
prk,1900,6.1
prk,1901,6.1
prk,1902,6.1
prk,1903,6.11
prk,1904,6.11
prk,1905,6.11
prk,1906,6.11
prk,1907,6.12
prk,1908,6.12
prk,1909,6.12
prk,1910,6.12
prk,1911,6.12
prk,1912,6.13
prk,1913,6.13
prk,1914,6.13
prk,1915,6.13
prk,1916,6.14
prk,1917,6.14
prk,1918,6.14
prk,1919,6.14
prk,1920,6.14
prk,1921,6.14
prk,1922,6.14
prk,1923,6.14
prk,1924,6.08
prk,1925,6.03
prk,1926,5.97
prk,1927,5.92
prk,1928,5.86
prk,1929,5.91
prk,1930,5.96
prk,1931,6
prk,1932,6.05
prk,1933,6.1
prk,1934,6.12
prk,1935,6.14
prk,1936,6.16
prk,1937,6.18
prk,1938,6.2
prk,1939,6.16
prk,1940,6.12
prk,1941,6.08
prk,1942,6.04
prk,1943,6
prk,1944,5.42
prk,1945,4.84
prk,1946,4.26
prk,1947,3.68
prk,1948,3.1
prk,1949,2.53
prk,1950,1.95
prk,1951,2.41
prk,1952,3.25
prk,1953,3.92
prk,1954,4.44
prk,1955,4.79
prk,1956,4.98
prk,1957,5.03
prk,1958,4.96
prk,1959,4.79
prk,1960,4.58
prk,1961,4.36
prk,1962,4.17
prk,1963,4.06
prk,1964,4.02
prk,1965,4.06
prk,1966,4.16
prk,1967,4.26
prk,1968,4.34
prk,1969,4.36
prk,1970,4.33
prk,1971,4.21
prk,1972,4.04
prk,1973,3.82
prk,1974,3.56
prk,1975,3.31
prk,1976,3.08
prk,1977,2.89
prk,1978,2.76
prk,1979,2.69
prk,1980,2.68
prk,1981,2.69
prk,1982,2.7
prk,1983,2.69
prk,1984,2.65
prk,1985,2.59
prk,1986,2.52
prk,1987,2.44
prk,1988,2.37
prk,1989,2.33
prk,1990,2.29
prk,1991,2.26
prk,1992,2.24
prk,1993,2.2
prk,1994,2.16
prk,1995,2.12
prk,1996,2.08
prk,1997,2.04
prk,1998,2.02
prk,1999,2
prk,2000,1.99
prk,2001,1.99
prk,2002,2
prk,2003,2
prk,2004,2
prk,2005,2.01
prk,2006,2.01
prk,2007,2.01
prk,2008,2.01
prk,2009,2
prk,2010,2
prk,2011,2
prk,2012,2
prk,2013,1.99
prk,2014,1.98
prk,2015,1.97
kor,1800,6
kor,1801,6
kor,1802,6
kor,1803,6
kor,1804,6
kor,1805,6
kor,1806,6
kor,1807,6
kor,1808,6
kor,1809,6
kor,1810,6
kor,1811,6
kor,1812,6
kor,1813,6
kor,1814,6
kor,1815,6
kor,1816,6
kor,1817,6
kor,1818,6
kor,1819,6
kor,1820,6
kor,1821,6
kor,1822,6
kor,1823,6
kor,1824,6
kor,1825,6
kor,1826,6
kor,1827,6
kor,1828,6
kor,1829,6
kor,1830,6
kor,1831,6
kor,1832,6
kor,1833,6
kor,1834,6
kor,1835,6
kor,1836,6
kor,1837,6
kor,1838,6
kor,1839,6
kor,1840,6
kor,1841,6
kor,1842,6
kor,1843,6
kor,1844,6
kor,1845,6
kor,1846,6
kor,1847,6
kor,1848,6
kor,1849,6
kor,1850,6
kor,1851,6
kor,1852,6
kor,1853,6
kor,1854,6
kor,1855,6
kor,1856,6
kor,1857,6
kor,1858,6
kor,1859,6
kor,1860,6
kor,1861,6
kor,1862,6
kor,1863,6
kor,1864,6
kor,1865,6
kor,1866,6
kor,1867,6
kor,1868,6
kor,1869,6
kor,1870,6
kor,1871,6
kor,1872,6
kor,1873,6
kor,1874,6
kor,1875,6
kor,1876,6
kor,1877,6
kor,1878,6
kor,1879,6
kor,1880,6
kor,1881,6
kor,1882,6
kor,1883,6
kor,1884,6
kor,1885,6
kor,1886,6
kor,1887,6
kor,1888,6
kor,1889,6
kor,1890,6
kor,1891,6
kor,1892,6
kor,1893,6
kor,1894,6
kor,1895,6
kor,1896,6
kor,1897,6
kor,1898,6
kor,1899,6
kor,1900,6
kor,1901,6
kor,1902,5.99
kor,1903,5.99
kor,1904,5.98
kor,1905,5.98
kor,1906,5.97
kor,1907,5.97
kor,1908,5.96
kor,1909,5.96
kor,1910,5.96
kor,1911,5.95
kor,1912,5.95
kor,1913,5.94
kor,1914,5.94
kor,1915,5.93
kor,1916,5.93
kor,1917,5.92
kor,1918,5.92
kor,1919,5.93
kor,1920,5.94
kor,1921,5.95
kor,1922,5.96
kor,1923,5.97
kor,1924,5.95
kor,1925,5.93
kor,1926,5.91
kor,1927,5.89
kor,1928,5.87
kor,1929,5.9
kor,1930,5.93
kor,1931,5.96
kor,1932,5.99
kor,1933,6.02
kor,1934,6.05
kor,1935,6.08
kor,1936,6.12
kor,1937,6.15
kor,1938,6.18
kor,1939,6.16
kor,1940,6.14
kor,1941,6.12
kor,1942,6.1
kor,1943,6.08
kor,1944,5.98
kor,1945,5.88
kor,1946,5.79
kor,1947,5.69
kor,1948,5.59
kor,1949,4.81
kor,1950,4.02
kor,1951,4.33
kor,1952,4.89
kor,1953,5.35
kor,1954,5.73
kor,1955,6.01
kor,1956,6.2
kor,1957,6.31
kor,1958,6.33
kor,1959,6.27
kor,1960,6.16
kor,1961,5.99
kor,1962,5.79
kor,1963,5.57
kor,1964,5.36
kor,1965,5.16
kor,1966,4.99
kor,1967,4.85
kor,1968,4.73
kor,1969,4.62
kor,1970,4.53
kor,1971,4.41
kor,1972,4.27
kor,1973,4.09
kor,1974,3.87
kor,1975,3.62
kor,1976,3.36
kor,1977,3.11
kor,1978,2.88
kor,1979,2.69
kor,1980,2.52
kor,1981,2.38
kor,1982,2.24
kor,1983,2.11
kor,1984,1.98
kor,1985,1.86
kor,1986,1.75
kor,1987,1.67
kor,1988,1.63
kor,1989,1.61
kor,1990,1.61
kor,1991,1.63
kor,1992,1.65
kor,1993,1.66
kor,1994,1.65
kor,1995,1.63
kor,1996,1.59
kor,1997,1.54
kor,1998,1.48
kor,1999,1.41
kor,2000,1.35
kor,2001,1.3
kor,2002,1.25
kor,2003,1.22
kor,2004,1.2
kor,2005,1.2
kor,2006,1.2
kor,2007,1.21
kor,2008,1.23
kor,2009,1.25
kor,2010,1.27
kor,2011,1.29
kor,2012,1.3
kor,2013,1.32
kor,2014,1.34
kor,2015,1.36
kwt,1800,6.87
kwt,1801,6.87
kwt,1802,6.87
kwt,1803,6.87
kwt,1804,6.87
kwt,1805,6.87
kwt,1806,6.87
kwt,1807,6.87
kwt,1808,6.87
kwt,1809,6.87
kwt,1810,6.87
kwt,1811,6.87
kwt,1812,6.87
kwt,1813,6.87
kwt,1814,6.87
kwt,1815,6.87
kwt,1816,6.87
kwt,1817,6.87
kwt,1818,6.87
kwt,1819,6.87
kwt,1820,6.87
kwt,1821,6.87
kwt,1822,6.87
kwt,1823,6.87
kwt,1824,6.87
kwt,1825,6.87
kwt,1826,6.87
kwt,1827,6.87
kwt,1828,6.87
kwt,1829,6.87
kwt,1830,6.87
kwt,1831,6.87
kwt,1832,6.87
kwt,1833,6.87
kwt,1834,6.87
kwt,1835,6.87
kwt,1836,6.87
kwt,1837,6.87
kwt,1838,6.87
kwt,1839,6.87
kwt,1840,6.87
kwt,1841,6.87
kwt,1842,6.87
kwt,1843,6.87
kwt,1844,6.87
kwt,1845,6.87
kwt,1846,6.87
kwt,1847,6.87
kwt,1848,6.87
kwt,1849,6.87
kwt,1850,6.87
kwt,1851,6.87
kwt,1852,6.87
kwt,1853,6.87
kwt,1854,6.87
kwt,1855,6.87
kwt,1856,6.87
kwt,1857,6.87
kwt,1858,6.87
kwt,1859,6.87
kwt,1860,6.87
kwt,1861,6.87
kwt,1862,6.87
kwt,1863,6.87
kwt,1864,6.87
kwt,1865,6.87
kwt,1866,6.87
kwt,1867,6.87
kwt,1868,6.87
kwt,1869,6.87
kwt,1870,6.87
kwt,1871,6.87
kwt,1872,6.87
kwt,1873,6.87
kwt,1874,6.87
kwt,1875,6.87
kwt,1876,6.87
kwt,1877,6.87
kwt,1878,6.87
kwt,1879,6.87
kwt,1880,6.87
kwt,1881,6.87
kwt,1882,6.87
kwt,1883,6.87
kwt,1884,6.87
kwt,1885,6.87
kwt,1886,6.87
kwt,1887,6.87
kwt,1888,6.87
kwt,1889,6.87
kwt,1890,6.87
kwt,1891,6.87
kwt,1892,6.87
kwt,1893,6.87
kwt,1894,6.87
kwt,1895,6.87
kwt,1896,6.87
kwt,1897,6.87
kwt,1898,6.87
kwt,1899,6.87
kwt,1900,6.87
kwt,1901,6.87
kwt,1902,6.87
kwt,1903,6.87
kwt,1904,6.87
kwt,1905,6.87
kwt,1906,6.87
kwt,1907,6.87
kwt,1908,6.87
kwt,1909,6.87
kwt,1910,6.87
kwt,1911,6.87
kwt,1912,6.87
kwt,1913,6.87
kwt,1914,6.87
kwt,1915,6.87
kwt,1916,6.87
kwt,1917,6.87
kwt,1918,6.87
kwt,1919,6.87
kwt,1920,6.87
kwt,1921,6.87
kwt,1922,6.87
kwt,1923,6.87
kwt,1924,6.87
kwt,1925,6.87
kwt,1926,6.88
kwt,1927,6.9
kwt,1928,6.91
kwt,1929,6.93
kwt,1930,6.94
kwt,1931,6.95
kwt,1932,6.97
kwt,1933,6.98
kwt,1934,7
kwt,1935,7.01
kwt,1936,7.03
kwt,1937,7.04
kwt,1938,7.05
kwt,1939,7.07
kwt,1940,7.08
kwt,1941,7.1
kwt,1942,7.11
kwt,1943,7.13
kwt,1944,7.14
kwt,1945,7.16
kwt,1946,7.17
kwt,1947,7.18
kwt,1948,7.2
kwt,1949,7.21
kwt,1950,7.23
kwt,1951,7.22
kwt,1952,7.21
kwt,1953,7.2
kwt,1954,7.2
kwt,1955,7.19
kwt,1956,7.2
kwt,1957,7.2
kwt,1958,7.21
kwt,1959,7.23
kwt,1960,7.25
kwt,1961,7.28
kwt,1962,7.31
kwt,1963,7.35
kwt,1964,7.38
kwt,1965,7.41
kwt,1966,7.42
kwt,1967,7.41
kwt,1968,7.38
kwt,1969,7.33
kwt,1970,7.24
kwt,1971,7.12
kwt,1972,6.98
kwt,1973,6.81
kwt,1974,6.62
kwt,1975,6.43
kwt,1976,6.23
kwt,1977,6.05
kwt,1978,5.87
kwt,1979,5.7
kwt,1980,5.52
kwt,1981,5.32
kwt,1982,5.08
kwt,1983,4.79
kwt,1984,4.46
kwt,1985,4.09
kwt,1986,3.7
kwt,1987,3.31
kwt,1988,2.94
kwt,1989,2.62
kwt,1990,2.36
kwt,1991,2.2
kwt,1992,2.14
kwt,1993,2.18
kwt,1994,2.3
kwt,1995,2.47
kwt,1996,2.64
kwt,1997,2.79
kwt,1998,2.88
kwt,1999,2.9
kwt,2000,2.87
kwt,2001,2.8
kwt,2002,2.72
kwt,2003,2.66
kwt,2004,2.63
kwt,2005,2.63
kwt,2006,2.65
kwt,2007,2.67
kwt,2008,2.68
kwt,2009,2.68
kwt,2010,2.67
kwt,2011,2.65
kwt,2012,2.63
kwt,2013,2.6
kwt,2014,2.58
kwt,2015,2.55
kgz,1800,6.58
kgz,1801,6.58
kgz,1802,6.58
kgz,1803,6.58
kgz,1804,6.58
kgz,1805,6.58
kgz,1806,6.58
kgz,1807,6.58
kgz,1808,6.58
kgz,1809,6.58
kgz,1810,6.58
