congress,chamber,bioguide,firstname,middlename,lastname,suffix,birthday,state,party,incumbent,termstart,age,,
111,house,B001263,John,A.,Boccieri,,10/5/1969,OH,D,No,1/6/2009,39.3,,
111,house,M001178,Scott,,Murphy,,1/26/1970,NY,D,No,1/6/2009,38.9,,
111,house,R000570,Paul,D.,Ryan,,1/29/1970,WI,R,Yes,1/6/2009,38.9,,
111,house,G000560,Tom,,Graves,,2/3/1970,GA,R,No,1/6/2009,38.9,,
111,house,G000554,Gabrielle,,Giffords,,6/8/1970,AZ,D,Yes,1/6/2009,38.6,,
111,house,D000611,Charles,,Djou,,8/9/1970,HI,R,No,1/6/2009,38.4,,
111,house,R000583,Thomas,J.,Rooney,,11/21/1970,FL,R,No,1/6/2009,38.1,,
111,house,H001037,Stephanie,,Herseth Sandlin,,12/3/1970,SD,D,Yes,1/6/2009,38.1,,
111,house,S001172,Adrian,,Smith,,12/19/1970,NE,R,Yes,1/6/2009,38.1,,
111,house,H001046,Martin,,Heinrich,,10/17/1971,NM,D,No,1/6/2009,37.2,,
111,house,R000585,Tom,W.,Reed,II,11/18/1971,NY,R,No,1/6/2009,37.1,,
111,house,S001171,Heath,,Shuler,,12/31/1971,NC,D,Yes,1/6/2009,37,,
111,house,L000570,Ben,Ray,Luján,,6/7/1972,NM,D,No,1/6/2009,36.6,,
111,house,R000577,Tim,J.,Ryan,,7/16/1973,OH,D,Yes,1/6/2009,35.5,,
111,house,B001254,Dan,,Boren,,8/2/1973,OK,D,Yes,1/6/2009,35.4,,
111,house,M001169,Christopher,S.,Murphy,,8/3/1973,CT,D,Yes,1/6/2009,35.4,,
111,house,N000181,Devin,G.,Nunes,,10/1/1973,CA,R,Yes,1/6/2009,35.3,,
111,house,M001168,Patrick,J.,Murphy,,10/19/1973,PA,D,Yes,1/6/2009,35.2,,
111,house,P000586,Adam,H.,Putnam,,7/31/1974,FL,R,Yes,1/6/2009,34.4,,
111,house,N000183,Glenn,C.,Nye,,9/9/1974,VA,D,No,1/6/2009,34.3,,
111,house,P000600,Thomas,S. P.,Perriello,,10/9/1974,VA,D,No,1/6/2009,34.2,,
111,house,C001072,André,,Carson,,10/16/1974,IN,D,Yes,1/6/2009,34.2,,
111,house,P000598,Jared,,Polis,,5/12/1975,CO,D,No,1/6/2009,33.7,,
111,house,M001156,Patrick,T.,McHenry,,10/22/1975,NC,R,Yes,1/6/2009,33.2,,
111,house,S001188,Marlin,A.,Stutzman,,8/31/1976,IN,R,No,1/6/2009,32.4,,
111,house,H001048,Duncan,D.,Hunter,,12/7/1976,CA,R,No,1/6/2009,32.1,,
111,house,S001179,Aaron,,Schock,,5/28/1981,IL,R,No,1/6/2009,27.6,,
111,senate,L000123,Frank,R.,Lautenberg,,1/23/1924,NJ,D,Yes,1/6/2009,85,,
111,senate,I000025,Daniel,K.,Inouye,,9/7/1924,HI,D,Yes,1/6/2009,84.3,,
111,senate,A000069,Daniel,Kahikina,Akaka,,9/11/1924,HI,D,Yes,1/6/2009,84.3,,
111,senate,S000709,Arlen,,Specter,,2/12/1930,PA,D,Yes,1/6/2009,78.9,,
111,senate,B001066,Jim,,Bunning,,10/23/1931,KY,R,Yes,1/6/2009,77.2,,
111,senate,L000504,Richard,G.,Lugar,,4/4/1932,IN,R,Yes,1/6/2009,76.8,,
111,senate,F000062,Dianne,,Feinstein,,6/22/1933,CA,D,Yes,1/6/2009,75.5,,
111,senate,G000386,Charles,E.,Grassley,,9/17/1933,IA,R,Yes,1/6/2009,75.3,,
111,senate,B000382,Robert,F.,Bennett,,9/18/1933,UT,R,Yes,1/6/2009,75.3,,
111,senate,H000338,Orrin,G.,Hatch,,3/22/1934,UT,R,Yes,1/6/2009,74.8,,
111,senate,S000320,Richard,C.,Shelby,,5/6/1934,AL,R,Yes,1/6/2009,74.7,,
111,senate,L000261,Carl,,Levin,,6/28/1934,MI,D,Yes,1/6/2009,74.5,,
111,senate,I000024,James,M.,Inhofe,,11/17/1934,OK,R,Yes,1/6/2009,74.1,,
111,senate,K000305,Herbert,H.,Kohl,,2/7/1935,WI,D,Yes,1/6/2009,73.9,,
111,senate,R000307,Pat,,Roberts,,4/20/1936,KS,R,Yes,1/6/2009,72.7,,
111,senate,V000126,George,V.,Voinovich,,7/15/1936,OH,R,Yes,1/6/2009,72.5,,
111,senate,M000702,Barbara,A.,Mikulski,,7/20/1936,MD,D,Yes,1/6/2009,72.5,,
111,senate,M000303,John,S.,McCain,,8/29/1936,AZ,R,Yes,1/6/2009,72.4,,
111,senate,R000361,John,D.,Rockefeller,IV,6/18/1937,WV,D,Yes,1/6/2009,71.6,,
111,senate,C000567,Thad,,Cochran,,12/7/1937,MS,R,Yes,1/6/2009,71.1,,
111,senate,B000611,Christopher,S.,Bond,,3/6/1939,MO,R,Yes,1/6/2009,69.8,,
111,senate,H000206,Thomas,,Harkin,,11/19/1939,IA,D,Yes,1/6/2009,69.1,,
111,senate,R000146,Harry,M.,Reid,,12/2/1939,NV,D,Yes,1/6/2009,69.1,,
111,senate,L000174,Patrick,J.,Leahy,,3/31/1940,VT,D,Yes,1/6/2009,68.8,,
111,senate,A000360,Lamar,,Alexander,,7/3/1940,TN,R,Yes,1/6/2009,68.5,,
111,senate,B000711,Barbara,,Boxer,,11/11/1940,CA,D,Yes,1/6/2009,68.2,,
111,senate,N000180,Ben,E.,Nelson,,5/17/1941,NE,D,Yes,1/6/2009,67.6,,
111,senate,S000033,Bernard,,Sanders,,9/8/1941,VT,I,Yes,1/6/2009,67.3,,
111,senate,B000243,Max,S.,Baucus,,12/11/1941,MT,D,Yes,1/6/2009,67.1,,
111,senate,M000355,Mitch,,McConnell,,2/20/1942,KY,R,Yes,1/6/2009,66.9,,
111,senate,L000304,Joseph,I.,Lieberman,,2/24/1942,CT,ID,Yes,1/6/2009,66.9,,
111,senate,K000352,Jon,,Kyl,,4/25/1942,AZ,R,Yes,1/6/2009,66.7,,
111,senate,D000432,Byron,L.,Dorgan,,5/14/1942,ND,D,Yes,1/6/2009,66.7,,
111,senate,N000032,Bill,,Nelson,,9/29/1942,FL,D,Yes,1/6/2009,66.3,,
111,senate,R000584,James,,Risch,,5/3/1943,ID,R,No,1/6/2009,65.7,,
111,senate,H001016,Kay,Bailey,Hutchison,,7/22/1943,TX,R,Yes,1/6/2009,65.5,,
111,senate,B000468,Jeff,,Bingaman,,10/3/1943,NM,D,Yes,1/6/2009,65.3,,
111,senate,C000141,Benjamin,L.,Cardin,,10/5/1943,MD,D,Yes,1/6/2009,65.3,,
111,senate,C000286,Saxby,,Chambliss,,11/10/1943,GA,R,Yes,1/6/2009,65.2,,
111,senate,K000148,John,Forbes,Kerry,,12/11/1943,MA,D,Yes,1/6/2009,65.1,,
111,senate,E000285,Michael,B.,Enzi,,2/1/1944,WY,R,Yes,1/6/2009,64.9,,
111,senate,D000388,Christopher,J.,Dodd,,5/27/1944,CT,D,Yes,1/6/2009,64.6,,
111,senate,D000563,Richard,J.,Durbin,,11/21/1944,IL,D,Yes,1/6/2009,64.1,,
111,senate,I000055,John,H.,Isakson,,12/28/1944,GA,R,Yes,1/6/2009,64,,
111,senate,W000803,Jim,,Webb,,2/9/1946,VA,D,Yes,1/6/2009,62.9,,
111,senate,S001141,Jefferson,B.,Sessions,,12/24/1946,AL,R,Yes,1/6/2009,62,,
111,senate,J000177,Tim,P.,Johnson,,12/28/1946,SD,D,Yes,1/6/2009,62,,
111,senate,C000174,Thomas,Richard,Carper,,1/23/1947,DE,D,Yes,1/6/2009,62,,
111,senate,S001181,Jeanne,,Shaheen,,1/28/1947,NH,D,No,1/6/2009,61.9,,
111,senate,G000445,Judd,A.,Gregg,,2/14/1947,NH,R,Yes,1/6/2009,61.9,,
111,senate,S000663,Olympia,J.,Snowe,,2/21/1947,ME,R,Yes,1/6/2009,61.9,,
111,senate,M001183,Joe,,Manchin,III,8/24/1947,WV,D,No,1/6/2009,61.4,,
111,senate,C000705,Kent,Kent,Conrad,,3/12/1948,ND,D,Yes,1/6/2009,60.8,,
111,senate,C000560,Thomas,A.,Coburn,,3/14/1948,OK,R,Yes,1/6/2009,60.8,,
111,senate,U000039,Tom,S.,Udall,,5/18/1948,NM,D,Yes,1/6/2009,60.6,,
111,senate,W000779,Ron,,Wyden,,5/3/1949,OR,D,Yes,1/6/2009,59.7,,
111,senate,R000122,John,F.,Reed,,11/12/1949,RI,D,Yes,1/6/2009,59.2,,
111,senate,S000770,Debbie,Ann,Stabenow,,4/29/1950,MI,D,Yes,1/6/2009,58.7,,
111,senate,J000291,Mike,,Johanns,,6/18/1950,NE,R,No,1/6/2009,58.6,,
111,senate,U000038,Mark,E.,Udall,,7/18/1950,CO,D,Yes,1/6/2009,58.5,,
111,senate,M001111,Patty,,Murray,,10/11/1950,WA,D,Yes,1/6/2009,58.2,,
111,senate,S000148,Charles,E.,Schumer,,11/23/1950,NY,D,Yes,1/6/2009,58.1,,
111,senate,C000880,Michael,D.,Crapo,,5/20/1951,ID,R,Yes,1/6/2009,57.6,,
111,senate,F000457,Alan,Stuart,Franken,,5/21/1951,MN,D,No,1/6/2009,57.6,,
111,senate,W000437,Roger,F.,Wicker,,7/5/1951,MS,R,Yes,1/6/2009,57.5,,
111,senate,D000595,Jim,W.,DeMint,,9/2/1951,SC,R,Yes,1/6/2009,57.3,,
111,senate,C001056,John,,Cornyn,,2/2/1952,TX,R,Yes,1/6/2009,56.9,,
111,senate,B001261,John,A.,Barrasso,,7/21/1952,WY,R,Yes,1/6/2009,56.5,,
111,senate,C001071,Bob,,Corker,,8/24/1952,TN,R,Yes,1/6/2009,56.4,,
111,senate,B000944,Sherrod,,Brown,,11/9/1952,OH,D,Yes,1/6/2009,56.2,,
111,senate,C001035,Susan,M.,Collins,,12/7/1952,ME,R,Yes,1/6/2009,56.1,,
111,senate,F000061,Russell,D.,Feingold,,3/2/1953,WI,D,Yes,1/6/2009,55.8,,
111,senate,H001049,Kay,,Hagan,,5/26/1953,NC,D,No,1/6/2009,55.6,,
111,senate,M001170,Claire,,McCaskill,,7/24/1953,MO,D,Yes,1/6/2009,55.5,,
111,senate,M000639,Robert,,Menéndez,,1/1/1954,NJ,D,Yes,1/6/2009,55,,
111,senate,W000805,Mark,,Warner,,12/15/1954,VA,D,No,1/6/2009,54.1,,
111,senate,G000359,Lindsey,O.,Graham,,7/9/1955,SC,R,Yes,1/6/2009,53.5,,
111,senate,W000802,Sheldon,,Whitehouse,,10/20/1955,RI,D,Yes,1/6/2009,53.2,,
111,senate,L000550,Mary,L.,Landrieu,,11/23/1955,LA,D,Yes,1/6/2009,53.1,,
111,senate,B001135,Richard,M.,Burr,,11/30/1955,NC,R,Yes,1/6/2009,53.1,,
111,senate,B001233,Evan,,Bayh,,12/26/1955,IN,D,Yes,1/6/2009,53,,
111,senate,T000464,Jon,,Tester,,8/21/1956,MT,D,Yes,1/6/2009,52.4,,
111,senate,B000953,Samuel,D.,Brownback,,9/12/1956,KS,R,Yes,1/6/2009,52.3,,
111,senate,M001176,Jeff,,Merkley,,10/24/1956,OR,D,No,1/6/2009,52.2,,
111,senate,M001153,Lisa,A.,Murkowski,,5/22/1957,AK,R,Yes,1/6/2009,51.6,,
111,senate,E000194,John,Eric,Ensign,,3/25/1958,NV,R,Yes,1/6/2009,50.8,,
111,senate,C000127,Maria,,Cantwell,,10/13/1958,WA,D,Yes,1/6/2009,50.2,,
111,senate,B001268,Scott,,Brown,,9/12/1959,MA,R,No,1/6/2009,49.3,,
111,senate,K000360,Mark,Steven,Kirk,,9/15/1959,IL,R,Yes,1/6/2009,49.3,,
111,senate,C001070,Robert,P.,Casey,Jr.,4/13/1960,PA,D,Yes,1/6/2009,48.7,,
111,senate,K000367,Amy,Jean,Klobuchar,,5/25/1960,MN,D,Yes,1/6/2009,48.6,,
111,senate,L000035,Blanche,Lambert,Lincoln,,9/30/1960,AR,D,Yes,1/6/2009,48.3,,
111,senate,T000250,John,,Thune,,1/7/1961,SD,R,Yes,1/6/2009,48,,
111,senate,V000127,David,,Vitter,,5/3/1961,LA,R,Yes,1/6/2009,47.7,,
111,senate,B001265,Mark,,Begich,,3/30/1962,AK,D,No,1/6/2009,46.8,,
111,senate,P000590,Mark,,Pryor,,1/10/1963,AR,D,Yes,1/6/2009,46,,
111,senate,C001088,Chris,Andrew,Coons,,9/9/1963,DE,D,No,1/6/2009,45.3,,
111,senate,B001267,Michael,F.,Bennet,,11/28/1964,CO,D,No,1/6/2009,44.1,,
111,senate,G000555,Kirsten,E.,Gillibrand,,12/9/1966,NY,D,Yes,1/6/2009,42.1,,
111,senate,L000572,George,S.,LeMieux,,5/21/1969,FL,R,No,1/6/2009,39.6,,
111,senate,B000444,Joseph,R.,Biden,Jr.,11/19/1938,DE,D,Yes,1/6/2009,70.1,,
111,senate,B001210,Robert,C.,Byrd,,11/19/1913,WV,D,Yes,1/6/2009,95.1,,
111,senate,B001266,Roland,,Burris,,8/2/1933,IL,D,No,1/6/2009,75.4,,
111,senate,C001041,Hillary,Rodham,Clinton,,10/25/1943,NY,D,Yes,1/6/2009,65.2,,
111,senate,G000561,Carte,P.,Goodwin,,2/26/1970,WV,D,No,1/6/2009,38.9,,
111,senate,K000105,Edward,M.,Kennedy,,2/21/1928,MA,D,Yes,1/6/2009,80.9,,
111,senate,K000373,Edward,E.,Kaufman,,3/14/1935,DE,D,No,1/6/2009,73.8,,
111,senate,K000374,Paul,G.,Kirk,Jr.,1/17/1934,MA,D,No,1/6/2009,75,,
111,senate,M001162,Mel,,Martinez,,10/22/1942,FL,R,Yes,1/6/2009,66.2,,
111,senate,S001163,Ken,,Salazar,,3/1/1951,CO,D,Yes,1/6/2009,57.9,,
112,house,H000067,Ralph,M.,Hall,,5/3/1923,TX,R,Yes,1/5/2011,87.7,,
112,house,B000208,Roscoe,G.,Bartlett,,6/3/1926,MD,R,Yes,1/5/2011,84.6,,
112,house,D000355,John,D.,Dingell,,7/8/1926,MI,D,Yes,1/5/2011,84.5,,
112,house,C000714,John,,Conyers,Jr.,5/16/1929,MI,D,Yes,1/5/2011,81.6,,
112,house,S000480,Louise,McIntosh,Slaughter,,8/14/1929,NY,D,Yes,1/5/2011,81.4,,
112,house,K000172,Dale,E.,Kildee,,9/16/1929,MI,D,Yes,1/5/2011,81.3,,
112,house,R000053,Charles,B.,Rangel,,6/11/1930,NY,D,Yes,1/5/2011,80.6,,
112,house,J000174,Sam,Robert,Johnson,,10/11/1930,TX,R,Yes,1/5/2011,80.2,,
112,house,Y000031,C.,W. Bill,Young,,12/16/1930,FL,R,Yes,1/5/2011,80.1,,
112,house,C000556,Howard,,Coble,,3/18/1931,NC,R,Yes,1/5/2011,79.8,,
112,house,L000263,Sander,M.,Levin,,9/6/1931,MI,D,Yes,1/5/2011,79.3,,
112,house,S000810,Fortney,H.,Stark,,11/11/1931,CA,D,Yes,1/5/2011,79.2,,
112,house,Y000033,Don,E.,Young,,6/9/1933,AK,R,Yes,1/5/2011,77.6,,
112,house,B000652,Leonard,L.,Boswell,,1/10/1934,IA,D,Yes,1/5/2011,77,,
112,house,P000149,Donald,M.,Payne,,7/16/1934,NJ,D,Yes,1/5/2011,76.5,,
112,house,T000326,Edolphus,,Towns,,7/21/1934,NY,D,Yes,1/5/2011,76.5,,
112,house,L000274,Jerry,,Lewis,,10/21/1934,CA,R,Yes,1/5/2011,76.2,,
112,house,P000583,Ronald,E.,Paul,,8/20/1935,TX,R,Yes,1/5/2011,75.4,,
112,house,J000126,Eddie,Bernice,Johnson,,12/3/1935,TX,D,Yes,1/5/2011,75.1,,
112,house,O000085,John,W.,Olver,,9/3/1936,MA,D,Yes,1/5/2011,74.3,,
112,house,H000324,Alcee,L.,Hastings,,9/5/1936,FL,D,Yes,1/5/2011,74.3,,
112,house,N000179,Grace,F.,Napolitano,,12/4/1936,CA,D,Yes,1/5/2011,74.1,,
112,house,M000404,Jim,A.,McDermott,,12/28/1936,WA,D,Yes,1/5/2011,74,,
112,house,P000096,Bill,J.,Pascrell,Jr.,1/25/1937,NJ,D,Yes,1/5/2011,73.9,,
112,house,L000480,Nita,M.,Lowey,,7/5/1937,NY,D,Yes,1/5/2011,73.5,,
112,house,B001232,Judy,,Biggert,,8/15/1937,IL,R,Yes,1/5/2011,73.4,,
112,house,W000738,Lynn,C.,Woolsey,,11/3/1937,CA,D,Yes,1/5/2011,73.2,,
112,house,R000395,Harold,,Rogers,,12/31/1937,KY,R,Yes,1/5/2011,73,,
112,house,C001036,Lois,,Capps,,1/10/1938,CA,D,Yes,1/5/2011,73,,
112,house,B001149,Dan,L.,Burton,,6/21/1938,IN,R,Yes,1/5/2011,72.5,,
112,house,W000187,Maxine,,Waters,,8/15/1938,CA,D,Yes,1/5/2011,72.4,,
112,house,M000508,Howard,P.,McKeon,,9/9/1938,CA,R,Yes,1/5/2011,72.3,,
112,house,H000627,Maurice,D.,Hinchey,,10/27/1938,NY,D,Yes,1/5/2011,72.2,,
112,house,W000672,Frank,R.,Wolf,,1/30/1939,VA,R,Yes,1/5/2011,71.9,,
112,house,H000874,Steny,H.,Hoyer,,6/14/1939,MD,D,Yes,1/5/2011,71.6,,
112,house,W000215,Henry,A.,Waxman,,9/12/1939,CA,D,Yes,1/5/2011,71.3,,
112,house,P000373,Joseph,R.,Pitts,,10/10/1939,PA,R,Yes,1/5/2011,71.2,,
112,house,L000287,John,R.,Lewis,,2/21/1940,GA,D,Yes,1/5/2011,70.9,,
112,house,P000197,Nancy,,Pelosi,,3/26/1940,CA,D,Yes,1/5/2011,70.8,,
112,house,F000339,Barney,,Frank,,3/31/1940,MA,D,Yes,1/5/2011,70.8,,
112,house,P000265,Thomas,E.,Petri,,5/28/1940,WI,R,Yes,1/5/2011,70.6,,
112,house,C000537,James,E.,Clyburn,,7/21/1940,SC,D,Yes,1/5/2011,70.5,,
112,house,P000523,David,E.,Price,,8/17/1940,NC,D,Yes,1/5/2011,70.4,,
112,house,H000636,Rubén,E.,Hinojosa,,8/20/1940,TX,D,Yes,1/5/2011,70.4,,
112,house,D000327,Norman,D.,Dicks,,12/16/1940,WA,D,Yes,1/5/2011,70.1,,
112,house,H000329,Doc,,Hastings,,2/7/1941,WA,R,Yes,1/5/2011,69.9,,
112,house,B000410,Howard,L.,Berman,,4/15/1941,CA,D,Yes,1/5/2011,69.7,,
112,house,S000822,Clifford,B.,Stearns,,4/16/1941,FL,R,Yes,1/5/2011,69.7,,
112,house,T000471,Robert,L.,Turner,,5/2/1941,NY,R,No,1/5/2011,69.7,,
112,house,R000486,Lucille,,Roybal-Allard,,6/12/1941,CA,D,Yes,1/5/2011,69.6,,
112,house,H001034,Michael,M.,Honda,,6/27/1941,CA,D,Yes,1/5/2011,69.5,,
112,house,F000030,Sam,,Farr,,7/4/1941,CA,D,Yes,1/5/2011,69.5,,
112,house,M001134,Sue,W.,Myrick,,8/1/1941,NC,R,Yes,1/5/2011,69.4,,
112,house,D000096,Danny,K.,Davis,,9/6/1941,IL,D,Yes,1/5/2011,69.3,,
112,house,C001051,John,R.,Carter,,11/6/1941,TX,R,Yes,1/5/2011,69.2,,
112,house,G000550,Phil,,Gingrey,,7/10/1942,GA,R,Yes,1/5/2011,68.5,,
112,house,F000116,Bob,,Filner,,9/4/1942,CA,D,Yes,1/5/2011,68.3,,
112,house,W000808,Frederica,S.,Wilson,,11/5/1942,FL,D,No,1/5/2011,68.2,,
112,house,A000022,Gary,L.,Ackerman,,11/19/1942,NY,D,Yes,1/5/2011,68.1,,
112,house,E000215,Anna,G.,Eshoo,,12/13/1942,CA,D,Yes,1/5/2011,68.1,,
112,house,G000377,Kay,,Granger,,1/18/1943,TX,R,Yes,1/5/2011,68,,
112,house,M000689,John,L.,Mica,,1/27/1943,FL,R,Yes,1/5/2011,67.9,,
112,house,J000255,Walter,B.,Jones,Jr.,2/10/1943,NC,R,Yes,1/5/2011,67.9,,
112,house,D000216,Rosa,L.,DeLauro,,3/2/1943,CT,D,Yes,1/5/2011,67.8,,
112,house,W000413,Ed,,Whitfield,,5/25/1943,KY,R,Yes,1/5/2011,67.6,,
112,house,S000244,F.,James,Sensenbrenner,Jr.,6/14/1943,WI,R,Yes,1/5/2011,67.6,,
112,house,P000099,Ed,,Pastor,,6/28/1943,AZ,D,Yes,1/5/2011,67.5,,
112,house,F000450,Virginia,,Foxx,,6/29/1943,NC,R,Yes,1/5/2011,67.5,,
112,house,S000248,José,E.,Serrano,,10/24/1943,NY,D,Yes,1/5/2011,67.2,,
112,house,M000309,Carolyn,,McCarthy,,1/5/1944,NY,D,Yes,1/5/2011,67,,
112,house,G000021,Elton,W.,Gallegly,,3/7/1944,CA,R,Yes,1/5/2011,66.8,,
112,house,M001138,Donald,A.,Manzullo,,3/24/1944,IL,R,Yes,1/5/2011,66.8,,
112,house,K000210,Peter,T.,King,,4/5/1944,NY,R,Yes,1/5/2011,66.8,,
112,house,D000598,Susan,A.,Davis,,4/13/1944,CA,D,Yes,1/5/2011,66.7,,
112,house,S001145,Janice,D.,Schakowsky,,5/26/1944,IL,D,Yes,1/5/2011,66.6,,
112,house,P000258,Collin,Clark,Peterson,,6/29/1944,MN,D,Yes,1/5/2011,66.5,,
112,house,C001045,Ander,,Crenshaw,,9/1/1944,FL,R,Yes,1/5/2011,66.3,,
112,house,M001163,Doris,O.,Matsui,,9/25/1944,CA,D,Yes,1/5/2011,66.3,,
112,house,C001061,Emanuel,,Cleaver,II,10/26/1944,MO,D,Yes,1/5/2011,66.2,,
112,house,R000170,Silvestre,,Reyes,,11/10/1944,TX,D,Yes,1/5/2011,66.2,,
112,house,G000559,John,,Garamendi,,1/24/1945,CA,D,Yes,1/5/2011,65.9,,
112,house,B001227,Robert,A.,Brady,,4/7/1945,PA,D,Yes,1/5/2011,65.7,,
112,house,G000544,Charles,A.,Gonzalez,,5/5/1945,TX,D,Yes,1/5/2011,65.7,,
112,house,M000933,James,P.,Moran,Jr.,5/16/1945,VA,D,Yes,1/5/2011,65.6,,
112,house,M000725,George,,Miller,,5/17/1945,CA,D,Yes,1/5/2011,65.6,,
112,house,H000528,Walter,,Herger,,5/20/1945,CA,R,Yes,1/5/2011,65.6,,
112,house,S001157,David,,Scott,,6/27/1945,GA,D,Yes,1/5/2011,65.5,,
112,house,H000213,Jane,,Harman,,6/28/1945,CA,D,Yes,1/5/2011,65.5,,
112,house,R000582,David,P.,Roe,,7/21/1945,TN,R,Yes,1/5/2011,65.5,,
112,house,B001279,Ron,,Barber,,8/25/1945,AZ,D,No,1/5/2011,65.4,,
112,house,W000207,Melvin,L.,Watt,,8/26/1945,NC,D,Yes,1/5/2011,65.4,,
112,house,R000576,C.,A. Dutch,Ruppersberger,,1/31/1946,MD,D,Yes,1/5/2011,64.9,,
112,house,M000087,Carolyn,B.,Maloney,,2/19/1946,NY,D,Yes,1/5/2011,64.9,,
112,house,T000465,Niki,S.,Tsongas,,4/26/1946,MA,D,Yes,1/5/2011,64.7,,
112,house,F000372,Rodney,P.,Frelinghuysen,,4/29/1946,NJ,R,Yes,1/5/2011,64.7,,
112,house,L000554,Frank,A.,LoBiondo,,5/12/1946,NJ,R,Yes,1/5/2011,64.7,,
112,house,B001262,Paul,C.,Broun,Jr.,5/14/1946,GA,R,Yes,1/5/2011,64.6,,
112,house,K000009,Marcy,,Kaptur,,6/17/1946,OH,D,Yes,1/5/2011,64.6,,
112,house,M000133,Edward,J.,Markey,,7/11/1946,MA,D,Yes,1/5/2011,64.5,,
112,house,L000551,Barbara,,Lee,,7/16/1946,CA,D,Yes,1/5/2011,64.5,,
112,house,J000285,Timothy,V.,Johnson,,7/23/1946,IL,R,Yes,1/5/2011,64.5,,
112,house,L000517,Daniel,E.,Lungren,,9/22/1946,CA,R,Yes,1/5/2011,64.3,,
112,house,D000399,Lloyd,A.,Doggett,,10/6/1946,TX,D,Yes,1/5/2011,64.2,,
112,house,K000336,Dennis,J.,Kucinich,,10/8/1946,OH,D,Yes,1/5/2011,64.2,,
112,house,B000911,Corrine,,Brown,,11/11/1946,FL,D,Yes,1/5/2011,64.2,,
112,house,R000515,Bobby,L.,Rush,,11/23/1946,IL,D,Yes,1/5/2011,64.1,,
112,house,A000361,Rodney,M.,Alexander,,12/5/1946,LA,R,Yes,1/5/2011,64.1,,
112,house,B001234,Joe,,Baca,,1/23/1947,CA,D,Yes,1/5/2011,64,,
112,house,B000490,Sanford,D.,Bishop,Jr.,2/4/1947,GA,D,Yes,1/5/2011,63.9,,
112,house,E000179,Eliot,L.,Engel,,2/18/1947,NY,D,Yes,1/5/2011,63.9,,
112,house,M001180,David,B.,McKinley,,3/28/1947,WV,R,No,1/5/2011,63.8,,
112,house,B001251,George,Kenneth,Butterfield,Jr.,4/27/1947,NC,D,Yes,1/5/2011,63.7,,
112,house,S000185,Robert,C.,Scott,,4/30/1947,VA,D,Yes,1/5/2011,63.7,,
112,house,W000800,Peter,,Welch,,5/2/1947,VT,D,Yes,1/5/2011,63.7,,
112,house,D000191,Peter,A.,DeFazio,,5/27/1947,OR,D,Yes,1/5/2011,63.6,,
112,house,N000002,Jerrold,L.,Nadler,,6/13/1947,NY,D,Yes,1/5/2011,63.6,,
112,house,R000409,Dana,T.,Rohrabacher,,6/21/1947,CA,R,Yes,1/5/2011,63.5,,
112,house,A000358,W.,Todd,Akin,,7/5/1947,MO,R,Yes,1/5/2011,63.5,,
112,house,D000533,John,J.,Duncan,Jr.,7/21/1947,TN,R,Yes,1/5/2011,63.5,,
112,house,W000795,Joe,G.,Wilson,,7/31/1947,SC,R,Yes,1/5/2011,63.4,,
112,house,P000588,Stevan,E.,Pearce,,8/24/1947,NM,R,No,1/5/2011,63.4,,
112,house,G000553,Al,,Green,,9/1/1947,TX,D,Yes,1/5/2011,63.3,,
112,house,K000363,John,Paul,Kline,,9/6/1947,MN,R,Yes,1/5/2011,63.3,,
112,house,G000410,Gene,Eugene,Green,,10/17/1947,TX,D,Yes,1/5/2011,63.2,,
112,house,H001042,Mazie,K.,Hirono,,11/3/1947,HI,D,Yes,1/5/2011,63.2,,
112,house,Y000062,John,A.,Yarmuth,,11/4/1947,KY,D,Yes,1/5/2011,63.2,,
112,house,S000583,Lamar,S.,Smith,,11/19/1947,TX,R,Yes,1/5/2011,63.1,,
112,house,P000599,Bill,,Posey,,12/18/1947,FL,R,Yes,1/5/2011,63,,
112,house,L000397,Zoe,,Lofgren,,12/21/1947,CA,D,Yes,1/5/2011,63,,
112,house,B000013,Spencer,Thomas,Bachus,III,12/28/1947,AL,R,Yes,1/5/2011,63,,
112,house,T000193,Bennie,G.,Thompson,,1/28/1948,MS,D,Yes,1/5/2011,62.9,,
112,house,G000551,Raúl,M.,Grijalva,,2/19/1948,AZ,D,Yes,1/5/2011,62.9,,
112,house,K000376,Mike,,Kelly,,5/10/1948,PA,R,No,1/5/2011,62.7,,
112,house,C001062,K.,Michael,Conaway,,6/11/1948,TX,R,Yes,1/5/2011,62.6,,
112,house,L000111,Tom,P.,Latham,,7/14/1948,IA,R,Yes,1/5/2011,62.5,,
112,house,L000557,John,B.,Larson,,7/22/1948,CT,D,Yes,1/5/2011,62.5,,
112,house,B000574,Earl,,Blumenauer,,8/16/1948,OR,D,Yes,1/5/2011,62.4,,
112,house,P000592,Ted,,Poe,,9/10/1948,TX,R,Yes,1/5/2011,62.3,,
112,house,S001162,Allyson,Y.,Schwartz,,10/3/1948,PA,D,Yes,1/5/2011,62.3,,
112,house,H001032,Rush,D.,Holt,,10/15/1948,NJ,D,Yes,1/5/2011,62.2,,
112,house,M001139,Gary,G.,Miller,,10/16/1948,CA,R,Yes,1/5/2011,62.2,,
112,house,C001089,David,Alan,Curson,,11/4/1948,MI,D,No,1/5/2011,62.2,,
112,house,O000169,William,L.,Owens,,1/20/1949,NY,D,Yes,1/5/2011,62,,
